website_name,company_name,Author_name,Article_Name,date,rating,pros,cons,review_rating,expert_remarks,remarks 
www.autotrader.co.uk,Skoda',Ivan Aistrop,Skoda Citigo Hatchback (2017 - ) review,First published: 30th June 2017,4.3,"Cabin is practical and high in quality,Comfortable and sophisticated to drive,Cheaper than most rivals","Entry-level trim is quite sparse,Engines could be pokier,No version comes with standard DAB radio",,"
There are lots of excellent city cars on offer these days, but for our money, the Skoda Citigo is one of the best. Like the VW Up and Seat Mii, with which it shares its mechanicals, it provides style, quality, sophistication and comfort by the bucketload, but for an even-more-affordable price than its siblings. Thoroughly recommended.
","Skoda’s city car shares its oily bits with the Volkswagen Up and Seat Mii. As well as its in-house siblings, the Citigo also faces competition from cars such as the Fiat 500, Hyundai i10 and Peugeot 108."
www.autotrader.co.uk,Vauxhall',Andy Pringle,Vauxhall Insignia Sports Tourer (2017 - ) review,First published: 13th July 2017,3.7,"Spacious and practical interior,Attractively low running costs,Good to drive","Expected to lose value quickly,Not the very biggest estate in this class,Some engines give lacklustre performance",,"
Judged by the sheer space and practicality it brings to the party, its high levels of standard equipment, and affordable BIK liabilities, there’s no denying this latest Insignia is an incredible amount of car for the money. Choose the right combination of engine and trim level, and your Insignia will provide great comfort and be refined over long distances. As always, with this kind of car, the Insignia makes far more sense for business users than as a private buy, but if your lease deal just happens to be up for renewal, the Insignia is well worth considering.
","The estate version of the Insignia is a rival for the likes of the Ford Mondeo, Peugeot 508 and Skoda Superb, and it will be particularly attractive to business users."
www.autotrader.co.uk,Vauxhall',Phill Tromans,Peugeot agrees deal to buy Vauxhall,First published: 6th March 2017,,,,,,"French manufacturer group PSA will buy Vauxhall and Opel from parent company GM in a deal worth £1.9 billion, but there are fears for UK jobs"
www.autotrader.co.uk,Vauxhall',Andy Pringle,New Vauxhall Insignia Grand Sport revealed at Geneva Show,First published: 8th March 2017,,,,,,"In all the excitement about the company’s recently announced sale to Peugeot, it was easy to forget the cars in Geneva, but Vauxhall's new family car was seen in the flesh for the first time here"
www.autotrader.co.uk,Vauxhall',Phill Tromans,Vauxhall Crossland X SUV (2017 - ) review,First published: 7th June 2017,3.2,"Reasonable running costs,Good space inside,OnStar system as standard","Low quality interior,Uninspiring design,Rivals do things better",,"
The Crossland X ticks several boxes when it comes to owning a small SUV, but nothing about it inspires and it doesn’t excel at anything. Overall, there are cars in this section of the market we’d choose ahead of it.
", Vauxhall’s entry-level compact SUV looks to attract Renault Captur and Peugeot 2008 customers with a practical and value-for-money alternative.
www.autotrader.co.uk,Vauxhall',Ivan Aistrop,Vauxhall Insignia Estate (2013 - ) review,Last updated: 30th March 2015,3.0,"Elegant design,Low-CO2 engines appeal to company users,Decent safety kit","Cabin disappointing on both quality and practicality,Some horribly clattery diesel engines,Not very good to drive",,"
The Insignia Sports Tourer falls a long way short of its best family estate rivals in a number of areas. Most importantly, it’s not as practical due to its narrow boot and more limited cabin space; but, it also can’t live with the best for refinement, ride comfort or interior quality. However, it does provide handsome-looking transport and low running costs for company car drivers, and that will be good enough for a lot of people. If you’re one of those people, there’s no harm giving it a look, but be sure to try a Ford Mondeo Estate and Volkswagen Passat Estate as well.
","The Vauxhall Insignia Sports Tourer is one of the most popular family estate cars there is. When it competes with cars like the Volkswagen Passat and Ford Mondeo, that's saying something."
www.autotrader.co.uk,Vauxhall',Andy Pringle,Vauxhall reveals new Grandland X SUV,First published: 19th April 2017,,,,,,"Joining the smaller Mokka X and Crossland X, the Grandland is the largest in the company’s new range of SUVs and will rival the likes of the Peugeot 3008 and Seat Ateca"
www.autotrader.co.uk,Volkswagen',Andy Pringle,Volkswagen to show Tiguan Allspace for first time in Europe,First published: 3rd March 2017,,,,,,"Having been seen for the first time at the Detroit Show in January, the stretched version of the five-seat Tiguan will be appearing at the Geneva Show next week."
www.autotrader.co.uk,Vauxhall',Pete Tullin,Vauxhall Insignia Grand Sport hatchback (2017 - ) review,First published: 6th April 2017,3.8,"Immense interior space,Lots of standard kit even on entry level cars,Ride quality is infinitely improved over the outgoing cars","The engines are still a bit of a weak point,Some panels don’t fit as well as they should,Residual values seem destined to suffer",,"
Judged by the sheer real estate it brings to the party, its high levels of standard equipment, and affordable BIK implications, there’s no denying the latest Insignia is an incredible amount of car for the money. Choose the right engine, the right wheel sizes and the correct trim level, and your Insignia will provide great comfort and refined long-distance credentials. As always, with these kind of cars, Vauxhall’s Insignia makes far more sense as a business proposition than a private buy, but if your lease deal just happens to be up for renewal, the Insignia is well worth considering.
","Despite Vauxhall harbouring lofty ambitions to compete with Audi and BMW, the latest Insignia is still more of a competitor for the Ford Mondeo and Skoda Superb, but that’s no bad thing."
www.autotrader.co.uk,Vauxhall',Andy Pringle,Vauxhall reveals new 2017 Insignia Sports Tourer ,First published: 6th February 2017,,,,,,"A month ahead of its world debut at the Geneva Motor Show, the estate version of Vauxhall’s new Insignia has been unveiled"
www.autotrader.co.uk,Volkswagen',Andy Pringle,New Volkswagen Arteon revealed ahead of Geneva debut,First published: 6th March 2017,,,,,,"Conceived as a GT, this sleek five-seat, four-door 'coupe' will be the flagship model for the VW range in the UK, larger than the Passat and likely to be more expensive, too"
www.autotrader.co.uk,Vauxhall',Andy Pringle,Vauxhall Mokka X SUV (2016 - ) review,First published: 22nd February 2017,3.1,"Reasonable practicality,Excellent connectivity,Well equipped","Overly firm ride,Noise on the motorway,Restricted view out",,"
Despite some obvious attractions, there’s too much about the Mokka X that puts us off. In particular, the below-par ride comfort and refinement mean we would recommend you try one of its rivals instead. 
","This is the age of the crossover, and these high-riding hatchbacks are everywhere. With its chunky style and decidedly 21st century connectivity, the Mokka X might be just the thing to tempt you away from a Nissan Juke, Peugeot 2008 or Renault Captur."
www.autotrader.co.uk,Volvo',Andy Pringle,Volvo V90 Estate (2016 - ) review,Last updated: 9th February 2017,4.1,"Supremely refined on the move,High-class, high-tech interior,Excellent standard equipment","Not the biggest estate in the class,Some rivals are more engaging to drive,Larger wheels give slightly less comfortable ride",,"
The V90 is another example of Volvo – very successfully – not doing what the competition are doing. With its elegant good looks, a distinctive interior and a refined and comfortable driving manners, the big Volvo offers something different to its predominantly German rivals. Throw in its competitive pricing, excellent safety features and fine standard equipment, and it’s a car to which anyone in the market for a prestige estate should give serious consideration.
","You might have thought that Volvo had given up on big estates, but not a bit of it. The V90 is aimed squarely at the kind of buyers who are looking at the likes of the BMW 5 Series Touring and Mercedes E-Class Estate."
www.autotrader.co.uk,Volkswagen',Rachael Hogg,Volkswagen unveils 2017 facelifted Golf,First published: 10th November 2016,,,,,,This mid-range update is designed to help keep Europe’s best-selling car looking and feeling fresh until the all-new re-engineered Mk8 Golf is launched in 2019.
www.autotrader.co.uk,Volkswagen',Jon Quirk, 2017 Volkswagen Tiguan Allspace – first look,First published: 9th January 2017,,,,,,The Volkswagen Tiguan Allspace is a slightly stretched version of the German company’s popular compact SUV.
www.autotrader.co.uk,Volkswagen',Pete Tullin,2017 Volkswagen Golf first drive review,First published: 7th February 2017,,,,,,The Volkswagen Golf is Europe’s best-selling family hatchback and this update is aimed at maintaining that situation and keeping rivals as diverse as the Vauxhall Astra and BMW 1 Series in their place
www.autotrader.co.uk,Volkswagen',Andy Pringle,Volkswagen previews new flagship Arteon saloon,Last updated: 23rd February 2017,,,,,,"The Arteon will be unveiled at the Geneva Show next year and should go on sale in the summer, effectively replacing the CC."
