CarName,year,date,qtr,Vader Sentiment,Normal rating,review,,,,
Volkswagen Motor Corp,2016,10/03/2016,Q4 2016,0.3752,3, I'm a big fan of blind spot monitors especially since they help in merging and shifting lanes on a busy freeway. I have these monitors on my Toyota Motor Corp Avalon and my Mazda 3 and these monitors work seamlessly. However the blind spot monitor on the VW golf is not only useless it is unsafe.  First of all the monitors are difficult to see partly because they're tiny and partly because the lights are not bright enough. Driving in bright sunlight makes it really difficult to see these lights. Secondly some genius in VW thought it would be a really smart idea to place blinking turn signal lights one inch from the blind spot monitors. As a result when I turn on my turn signal in preparation for a lane shift what I see in my side mirror are bright blinking lights not the blind spot monitor.  Seeing blinking lights makes one hesitate momentarily and that hesitation can spell the difference between a smooth lane change and an unsafe one. I've now deactivated the blind spot monitors on the VW Golf sportwagen  and instead angle my mirrors outwards to cover my blind spots. Since this is a safety issue I believe VW should address these problem. Right now I would settle for larger side mirrors without blind spot monitors.   I also find that the rear cross traffic alert is unreliable occasionally failing to detect vehicles moving behind me. For a driver to trust a cross traffic alert system the system has to work every single time. I've also deactivated adaptive cruise control because it makes the car decelerate suddenly when the vehicle in front makes a turn. This happens even when there is ample space between vehicles and slowing down is not necessary. I chose to spend the extra cash for these safety features because I was buying this car for my daughter but now I feel I just wasted my money on these features.,,,,
Volkswagen Motor Corp,2016,10/08/2016,Q4 2016,0.9966,5, Two cars were in my final list; the R and a Focus RS. Here in Canada (Nova Scotia...had to use a Maine zip code to submit my review) the RS is $8k (!) more than the R. So the R was the obvious selection...and I am not disappointed. Definitely understated WRT its exterior...and I'm fine with that. Folks who know cars come up an ask me about routinely. It is very quick...especially when moving from 2nd 3rd thru 4th. Brakes are outstanding. Got a chance to enjoy the 4Motion in the snow the day it arrived (March 2016) and through out the remainder of the winter...also excellent on dry pavement when you are working the corners hard. Interior is consistent with VW/Audi...logical and good quality. Lots of soft surfaces. The exhaust tone is a bit pedestrian but not a big issue for me. One item of ongoing irritation - Android Auto. Quite unreliable - only connects to my phone after multiple efforts. Once it does it's great (Spotify Google Maps) but it should be seamless. Summary for someone living in Canada there aren't may vehicles that can touch the R's performance/$ ratio.,,,,
Volkswagen Motor Corp,2016,10/10/2016,Q4 2016,0.7174,5,Engine is alright but the transmission is completely out of its element at speeds between 20 and 60 mph. If you keep it in drive it will have you lugging the engine up a hill in 6th gear at 30 mph.,,,,
Volkswagen Motor Corp,2016,19-10-2016,Q4 2016,0.128,5,On a positive note the ride is excellent (when the car isn't vibrating) the interior is great and the seats are comfortable.,,,,
Volkswagen Motor Corp,2016,20-10-2016,Q4 2016,0.8915,5, It's perfect for someone wanting a small commuter car with lots of room when needed. Cargo space is great. The ride is comfortable. The car drives well and the tornado red is the perfect color. I love it!,,,,
Volkswagen Motor Corp,2016,22-10-2016,Q4 2016,0.9775,2, Great car if you're not worried about quality and reliability issues. I had to bring the car to the dealer for three separate repairs before I hit 10000 miles. Twice for a leaking sunroof and I've also had issues with vibration at highway speeds window squeaks and peeling paint on the rear bumper.,,,,
Volkswagen Motor Corp,2016,22-10-2016,Q4 2016,0.8516,5, My VW Beetle Convertible is perfect in the city for urban driving while also being remarkably comfortable and well suited to the highway for long trips.  It has just enough features to make it feel modern without going overboard and having too much gimmickry and engineering.  The styling is excellent interior room is abundant (even for tall drivers like me) and performance is peppy and smooth as silk.  I regard this car as underrated and under-appreciated by the reviewers.  Anyone who drives it for even one day will be grinning from ear to ear.,,,,
Volkswagen Motor Corp,2016,27-10-2016,Q4 2016,0.5267,4,MPG isn't quite as good as advertised.  And will get slightly worse if you add the APR stage 1 kit (even though APR claims otherwise) - my combined MPG is around 22.  However gas milage is still darn respectable considering the performance.  Adding the stage 1 APR kit drops the 0-60 time to under 4 secs.  And keeping the foot off the gas pedal becomes an exercise in will power.,,,,
Volkswagen Motor Corp,2016,17-11-2016,Q4 2016,-0.8338,4, Got this after my lease on Sportwagen TDI expired. Two major gripes about the car -  automatic transmission is jerky when car slows down to about 30-20mph and right before stopping. As if it doesn't know what to do downshifting gears abruptly. Unpleasant. Second - after about 5 months of driving it noticed a sizable stain on the roof (moonroof) liner right where it meets rear tailgate. It has overtime became slightly less than a foot long and is as wide as the whole roof. Car is being taken care of right now by the dealer who is doing great job keeping me updated on the progress. But it seems like serious manufacturing defect due to improper welding  around moonroof. A smaller thing but also annoying. When accelerating if I press the pedal quickly nothing happens at all for the first half a second or so then it suddenly jumps. There is a certain amount of lag and it seems to become more and more noticeable as I drive the car more. Everything else about the car is fantastic I was able to hit 40 mpg on my way to work during 22 mile drive many times. Usually if driven carefully the car achieves 35mpg no problem. Very spacious and sporty at the same time. Interior quality is so much better than many Japanese cars and design is more subtle minimalistic just right for me.,,,,
Volkswagen Motor Corp,2017,01/01/2017,Q1 2017,0.9685,5, Not quite as nice as my 2009 TDI but very good for the money.  Fun to drive.  Great features.  Manual is very nice.   Mileage is exceptional for non-Diesel.,,,,
Volkswagen Motor Corp,2017,01/01/2017,Q1 2017,0.9784,5,Update: One thing I have noticed in the almost 10k miles of owning the vehicles is that the paint is far too delicate. The piano black decorative trim on the door B-pillars is liquid and even fingers leave marks that require abrasives to remove. If you are very picky about your vehicle upkeep and like it perfect like me be prepared to work hard for it!,,,,
Volkswagen Motor Corp,2017,01/01/2017,Q1 2017,0.9873,5, Great road handling.  Outstanding in snow/ice.  I love the iPhone display on the car's display (car play).  Not great acceleration but I didn't expect or need that.  Shifting gears is a little sluggish and there's a barely audible transmission noise shifting in the lower gears.  I'm getting a little better mileage than I expected (22-25 around town) and 33-34 highway.  Still early but I love the car so far.,,,,
Volkswagen Motor Corp,2017,01/03/2017,Q1 2017,0.9966,5, The Sport trim offers you the best value in your GTI I feel. It is almost like the Autobahn compared to the SE just spend the $1500 or so more you won't regret it. I got a great deal on my GTI Sport. I will get the negatives out of the way now since the list is still really short after 1 month of ownership. There are no fog lamps on this trim level. This was quite troublsome the other night in a white-out snow. THe road holding wasn't the issue visibility was and fog lamps would've been really nice to have. You get the lighting package however which gives you the lovely and aggressive looking xenon headlights and LED DRL lights. Ties the front together nicely every GTI should have these. The adaptive lighting when turning at slower speeds is also much better than in was on my 2012 Golf TDI. Quicker to respond quicker to turn off and better at throwing the light. Second negative rides a bit harsh I feel for normal driving the last generation of GTI was a bit more comfy in a straight line or during casual driving however it also didn't turn like the Mk7. This car's new MQB platform from Audi is a MAJOR improvement in the Golf/GTI lineup and handling is bliss in a corner when you throw it around a bit. Sharp direct and almost like an extension of your arms when you hold at 3 & 9'o clocks. Also you could teach someone with getting comfortable with a manual transmission or at least the principles of it. Super easy clutch almost too easy I plan to do some aftermarket work in there anyways but for the masses it is decent. I have had one defect so far a piece of cloth that forms the backing of the rear armrest fell off and the armrest is back-ordered minor detail. Can't even see it unless you look in from the rear. I am not concerned with it right now. The positives go on and on and on. But I will let you find out for yourself! ,,,,
Volkswagen Motor Corp,2017,01/04/2017,Q1 2017,0,5, The car is only a month old for me but I absolutely love driving it.  I commute 100 miles a day and this car makes it much less of a chore.  Acceleration on the highway is amazing and the nimble handling makes it a blast to drive around town.  The only knock that I would give it is that I am struggling to get close to the advertised MPG.  That might be attributed to a heavy foot though.  :-),,,,
Volkswagen Motor Corp,2017,01/05/2017,Q1 2017,0.5994,5,The SE package is the only trim offering this year but valued well with every 2016 SEL amenity sans some front lighting features. ,,,,
Volkswagen Motor Corp,2017,14-01-2017,Q1 2017,0.9691,2, I'm a former Passat TDi owner and sold my Passat back to VW. I decided to be a loyal customer and bought a new 2017 Passat. I'm so disappointed in my purchase because I told myself to buy the Accord especially after dealing with the TDI issue. I went ahead anyway and purchased a new Passat SE with technology package. Don't Do It!!!! The front seat hurts my back as I commute daily for work about 60 miles a day. The pickup and transmission lag stinks. Oh My Sunroof switch Just broke after owning the car for a little over a month. I wish I could return the car and buy a Honda Motor Corp Accord.,,,,
